plotnumber,physiog_agg,analysis_name,analysis_name_w_layer,cover_percent,nlog_cover_percent
1316,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1316,Mosses and Lichens,Hylocomium,Hylocomium,0.5,0.5
1316,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1316,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1316,Mosses and Lichens,Peltigera,Peltigera,1.5,0.41
1316,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,5.91,1.78
1316,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,20,3
1316,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,0.25,0.25
1316,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,10,2.3
1316,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,10,2.3
1316,Mosses and Lichens,Pleurozium,Pleurozium,48.75,3.89
1316,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1316,Mosses and Lichens,Polytrichum,Polytrichum,0.75,0.75
1316,Mosses and Lichens,Ptilidium,Ptilidium,0.5,0.5
1316,Mosses and Lichens,Ptilium,Ptilium,1.5,0.41
1316,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,0.5,0.5
1316,Mosses and Lichens,Stereocaulon,Stereocaulon,0.5,0.5
1316,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
1316,Mosses and Lichens,Usnea,Usnea,1,0.1
1316,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,0.25,0.25
1316,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1317,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,0.5,0.5
1317,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,3,1.1
1317,Mosses and Lichens,Bryoria,Bryoria,1.5,0.41
1317,Forbs and Graminoids,Carex_aquatilis,Carex_aquatilis,0.5,0.5
1317,Mosses and Lichens,Cladina,Cladina,29.5,3.38
1317,Mosses and Lichens,Cladonia,Cladonia,1,0.1
1317,Mosses and Lichens,Cynodontium,Cynodontium,0.5,0.5
1317,Mosses and Lichens,Dicranum,Dicranum,2.75,1.01
1317,Forbs and Graminoids,Dryopteris_fragrans,Dryopteris_fragrans,0.5,0.5
1317,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1317,Mosses and Lichens,Hedwigia,Hedwigia,0.5,0.5
1317,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1317,Mosses and Lichens,Lecanora,Lecanora,0.5,0.5
1317,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1317,Mosses and Lichens,Parmeliopsis,Parmeliopsis,1,0.1
1317,Mosses and Lichens,Peltigera,Peltigera,1.75,0.56
1317,Mosses and Lichens,Phaeophyscia,Phaeophyscia,0.5,0.5
1317,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,0.01,0.01
1317,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,0.5,0.5
1317,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,3,1.1
1317,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,10,2.3
1317,Mosses and Lichens,Pleurozium,Pleurozium,18.75,2.93
1317,Mosses and Lichens,Pohlia,Pohlia,1,0.1
1317,Forbs and Graminoids,Polypodium_virginianum,Polypodium_virginianum,0.5,0.5
1317,Mosses and Lichens,Polytrichum,Polytrichum,1.5,0.41
1317,Mosses and Lichens,Ptilidium,Ptilidium,0.5,0.5
1317,Forbs and Graminoids,Saxifraga_tricuspidata,Saxifraga_tricuspidata,1.5,0.41
1317,Mosses and Lichens,Stereocaulon,Stereocaulon,0.25,0.25
1317,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,1,0.1
1317,Mosses and Lichens,Usnea,Usnea,1,0.1
1317,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,10,2.3
1317,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1318,Mosses and Lichens,Arctocetraria,Arctocetraria,0.5,0.5
1318,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,3,1.1
1318,Mosses and Lichens,Bryoria,Bryoria,1,0.1
1318,Mosses and Lichens,Cladina,Cladina,1,0.1
1318,Mosses and Lichens,Cladonia,Cladonia,4,1.39
1318,Mosses and Lichens,Dicranum,Dicranum,1,0.1
1318,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1318,Mosses and Lichens,Hylocomium,Hylocomium,2.25,0.81
1318,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1318,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1318,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
1318,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,10,2.3
1318,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,1.5,0.41
1318,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,37.5,3.62
1318,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,20,3
1318,Mosses and Lichens,Pleurozium,Pleurozium,88,4.48
1318,Mosses and Lichens,Polytrichum,Polytrichum,1,0.1
1318,Mosses and Lichens,Ptilium,Ptilium,1,0.1
1318,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,3,1.1
1318,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
1318,Mosses and Lichens,Usnea,Usnea,1,0.1
1318,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,0.5,0.5
1318,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,0.5,0.5
1318,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1320,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,3,1.1
1320,Mosses and Lichens,Bryoria,Bryoria,1,0.1
1320,Mosses and Lichens,Cladina,Cladina,0.5,0.5
1320,Mosses and Lichens,Cladonia,Cladonia,0.25,0.25
1320,Mosses and Lichens,Dicranum,Dicranum,0.5,0.5
1320,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1320,Mosses and Lichens,Hylocomium,Hylocomium,6.5,1.87
1320,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1320,Mosses and Lichens,Lecanora,Lecanora,0.5,0.5
1320,Mosses and Lichens,Melanelia,Melanelia,0.5,0.5
1320,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1320,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
1320,Mosses and Lichens,Peltigera,Peltigera,0.5,0.5
1320,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,43.75,3.78
1320,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,37.5,3.62
1320,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,3,1.1
1320,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,3,1.1
1320,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,10,2.3
1320,Mosses and Lichens,Pleurozium,Pleurozium,62.5,4.14
1320,Mosses and Lichens,Ptilium,Ptilium,6.5,1.87
1320,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,0.5,0.5
1320,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
1320,Mosses and Lichens,Usnea,Usnea,0.5,0.5
1320,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,0.25,0.25
1320,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,0.25,0.25
1320,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1321,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,64.84,4.17
1321,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,37.5,3.62
1321,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,0.5,0.5
1321,Mosses and Lichens,Bryoria,Bryoria,1,0.1
1321,Mosses and Lichens,Caloplaca,Caloplaca,0.5,0.5
1321,Mosses and Lichens,Candelaria,Candelaria,0.5,0.5
1321,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.25,0.25
1321,Mosses and Lichens,Cladina,Cladina,2,0.69
1321,Mosses and Lichens,Cladonia,Cladonia,0.25,0.25
1321,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,15,2.71
1321,Forbs and Graminoids,Dendrolycopodium_dendroideum,Dendrolycopodium_dendroideum,10,2.3
1321,Mosses and Lichens,Dicranum,Dicranum,1.5,0.41
1321,Forbs and Graminoids,Diphasiastrum_complanatum,Diphasiastrum_complanatum,10,2.3
1321,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1321,Mosses and Lichens,Hylocomium,Hylocomium,1.75,0.56
1321,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1321,Mosses and Lichens,Lecanora,Lecanora,1,0.1
1321,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,1.5,0.41
1321,Forbs and Graminoids,Lycopodium_clavatum,Lycopodium_clavatum,1.51,0.41
1321,Mosses and Lichens,Melanelia,Melanelia,0.5,0.5
1321,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1321,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
1321,Mosses and Lichens,Peltigera,Peltigera,0.01,0.01
1321,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,20,3
1321,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,10,2.3
1321,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,10,2.3
1321,Seedling_Shrub,Pinus_banksiana,Pinus_banksiana#seed_shrb,0.5,0.5
1321,Mosses and Lichens,Pleurozium,Pleurozium,3,1.1
1321,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1321,Mosses and Lichens,Polytrichum,Polytrichum,0.75,0.75
1321,Mosses and Lichens,Ptilidium,Ptilidium,1,0.1
1321,Mosses and Lichens,Ptilium,Ptilium,0.5,0.5
1321,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,3,1.1
1321,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
1321,Forbs and Graminoids,Spinulum_annotinum,Spinulum_annotinum,19,2.94
1321,Mosses and Lichens,Stereocaulon,Stereocaulon,0.5,0.5
1321,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,1,0.1
1321,Mosses and Lichens,Usnea,Usnea,1,0.1
1321,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,3,1.1
1321,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,19,2.94
1321,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1322,Forbs and Graminoids,Actaea_rubra,Actaea_rubra,0.25,0.25
1322,Sapling_Shrub,Alnus_incana,Alnus_incana#sapl_shrb,10,2.3
1322,Seedling_Shrub,Alnus_incana,Alnus_incana#seed_shrb,1.5,0.41
1322,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
1322,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,37.5,3.62
1322,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,3,1.1
1322,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,0.25,0.25
1322,Mosses and Lichens,Brachythecium,Brachythecium,1,0.1
1322,Mosses and Lichens,Bryohaplocladium,Bryohaplocladium,0.5,0.5
1322,Mosses and Lichens,Campylium,Campylium,0.5,0.5
1322,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.5,0.5
1322,Mosses and Lichens,Climacium,Climacium,0.5,0.5
1322,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,6.5,1.87
1322,Sapling_Shrub,Cornus_sericea,Cornus_sericea#sapl_shrb,3,1.1
1322,Seedling_Shrub,Cornus_sericea,Cornus_sericea#seed_shrb,1.5,0.41
1322,Forbs and Graminoids,Dryopteris_carthusiana,Dryopteris_carthusiana,1.5,0.41
1322,Forbs and Graminoids,Equisetum_scirpoides,Equisetum_scirpoides,0.25,0.25
1322,Forbs and Graminoids,Equisetum_sylvaticum,Equisetum_sylvaticum,0.25,0.25
1322,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,3,1.1
1322,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.5,0.5
1322,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,1.75,0.56
1322,Mosses and Lichens,Hylocomium,Hylocomium,0.25,0.25
1322,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,1.5,0.41
1322,Forbs and Graminoids,Lathyrus_venosus,Lathyrus_venosus,1.5,0.41
1322,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,0.25,0.25
1322,Seedling_Shrub,Lonicera_involucrata,Lonicera_involucrata#seed_shrb,0.5,0.5
1322,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,0.5,0.5
1322,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,1.75,0.56
1322,Forbs and Graminoids,Mertensia_paniculata,Mertensia_paniculata,1.75,0.56
1322,Forbs and Graminoids,Mitella_nuda,Mitella_nuda,0.5,0.5
1322,Forbs and Graminoids,Moehringia_lateriflora,Moehringia_lateriflora,0.5,0.5
1322,Mosses and Lichens,Nephroma,Nephroma,0.5,0.5
1322,Mosses and Lichens,Oncophorus,Oncophorus,0.5,0.5
1322,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1322,Mosses and Lichens,Peltigera,Peltigera,0.5,0.5
1322,Forbs and Graminoids,Petasites_frigidus,Petasites_frigidus,1.5,0.41
1322,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,3,1.1
1322,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,0.5,0.5
1322,Mosses and Lichens,Plagiomnium,Plagiomnium,1.5,0.41
1322,Mosses and Lichens,Pleurozium,Pleurozium,1.75,0.56
1322,Overstory_Tree,Populus_balsamifera,Populus_balsamifera#ostr_tree,10,2.3
1322,Seedling_Shrub,Populus_balsamifera,Populus_balsamifera#seed_shrb,10.23,2.32
1322,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,62.5,4.14
1322,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,10,2.3
1322,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,5,1.61
1322,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1322,Forbs and Graminoids,Pyrola_asarifolia,Pyrola_asarifolia,0.5,0.5
1322,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,6.43,1.86
1322,Seedling_Shrub,Ribes_triste,Ribes_triste#seed_shrb,3,1.1
1322,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,53.25,3.97
1322,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,1.75,0.56
1322,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
1322,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,1.5,0.41
1322,Mosses and Lichens,Usnea,Usnea,0.5,0.5
1322,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,11.35,2.43
1322,Forbs and Graminoids,Vicia_americana,Vicia_americana,0.5,0.5
1322,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,0.25,0.25
1322,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1323,Mosses and Lichens,Arctocetraria,Arctocetraria,0.5,0.5
1323,Mosses and Lichens,Aulacomnium,Aulacomnium,0.5,0.5
1323,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,10,2.3
1323,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,3,1.1
1323,Mosses and Lichens,Bryoria,Bryoria,0.5,0.5
1323,Forbs and Graminoids,Comarum_palustre,Comarum_palustre,1.5,0.41
1323,Forbs and Graminoids,Equisetum_sylvaticum,Equisetum_sylvaticum,0.5,0.5
1323,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1323,Forbs and Graminoids,Gymnocarpium_dryopteris,Gymnocarpium_dryopteris,0.5,0.5
1323,Mosses and Lichens,Hylocomium,Hylocomium,0.5,0.5
1323,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1323,Mosses and Lichens,Lecanora,Lecanora,0.5,0.5
1323,Forbs and Graminoids,Maianthemum_trifolium,Maianthemum_trifolium,11.5,2.44
1323,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1323,Forbs and Graminoids,Petasites_frigidus,Petasites_frigidus,1.5,0.41
1323,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,20,3
1323,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,10,2.3
1323,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,3,1.1
1323,Mosses and Lichens,Pleurozium,Pleurozium,1.75,0.56
1323,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1323,Mosses and Lichens,Polytrichum,Polytrichum,0.5,0.5
1323,Mosses and Lichens,Pseudobryum,Pseudobryum,0.5,0.5
1323,Mosses and Lichens,Ptilium,Ptilium,0.25,0.25
1323,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,0.25,0.25
1323,Forbs and Graminoids,Rubus_chamaemorus,Rubus_chamaemorus,5,1.61
1323,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
1323,Mosses and Lichens,Sphagnum,Sphagnum,38.5,3.65
1323,Forbs and Graminoids,Spinulum_annotinum,Spinulum_annotinum,0.5,0.5
1323,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
1323,Mosses and Lichens,Usnea,Usnea,0.5,0.5
1323,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,0.25,0.25
1323,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1323,Mosses and Lichens,Warnstorfia,Warnstorfia,0.5,0.5
1324,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,6.5,1.87
1324,Mosses and Lichens,Bryoria,Bryoria,0.5,0.5
1324,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.5,0.5
1324,Mosses and Lichens,Cetraria,Cetraria,0.5,0.5
1324,Mosses and Lichens,Cladina,Cladina,50,3.91
1324,Mosses and Lichens,Cladonia,Cladonia,3.5,1.25
1324,Mosses and Lichens,Imshaugia,Imshaugia,0.5,0.5
1324,Mosses and Lichens,Parmeliopsis,Parmeliopsis,1,0.1
1324,Mosses and Lichens,Peltigera,Peltigera,1,0.1
1324,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,3,1.1
1324,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,20,3
1324,Seedling_Shrub,Pinus_banksiana,Pinus_banksiana#seed_shrb,0.01,0.01
1324,Mosses and Lichens,Polytrichum,Polytrichum,0.5,0.5
1324,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
1324,Mosses and Lichens,Usnea,Usnea,0.5,0.5
1324,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,3,1.1
1324,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,0.5,0.5
1324,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1325,Sapling_Shrub,Alnus_viridis,Alnus_viridis#sapl_shrb,3,1.1
1325,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,1.5,0.41
1325,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,10,2.3
1325,Mosses and Lichens,Ceratodon,Ceratodon,0.5,0.5
1325,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,1.5,0.41
1325,Mosses and Lichens,Cladonia,Cladonia,4,1.39
1325,Forbs and Graminoids,Coptidium_lapponicum,Coptidium_lapponicum,0.25,0.25
1325,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,41.25,3.72
1325,Forbs and Graminoids,Dendrolycopodium_dendroideum,Dendrolycopodium_dendroideum,0.5,0.5
1325,Forbs and Graminoids,Diphasiastrum_complanatum,Diphasiastrum_complanatum,3,1.1
1325,Forbs and Graminoids,Equisetum_sylvaticum,Equisetum_sylvaticum,0.25,0.25
1325,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1325,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,1.5,0.41
1325,Mosses and Lichens,Hylocomium,Hylocomium,1.5,0.41
1325,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1325,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,1.75,0.56
1325,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,20.25,3.01
1325,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,1.75,0.56
1325,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.5,0.5
1325,Forbs and Graminoids,Mertensia_paniculata,Mertensia_paniculata,0.25,0.25
1325,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1325,Mosses and Lichens,Pertusaria,Pertusaria,0.5,0.5
1325,Forbs and Graminoids,Petasites_frigidus,Petasites_frigidus,6.5,1.87
1325,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,3,1.1
1325,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,30.89,3.43
1325,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,3,1.1
1325,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,3,1.1
1325,Seedling_Shrub,Pinus_banksiana,Pinus_banksiana#seed_shrb,1.75,0.56
1325,Mosses and Lichens,Pleurozium,Pleurozium,10,2.3
1325,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1325,Mosses and Lichens,Polytrichum,Polytrichum,0.75,0.75
1325,Seedling_Shrub,Populus_balsamifera,Populus_balsamifera#seed_shrb,0.5,0.5
1325,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,3,1.1
1325,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,10,2.3
1325,Mosses and Lichens,Ptilium,Ptilium,1.5,0.41
1325,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1325,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,49,3.89
1325,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,3,1.1
1325,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,0.25,0.25
1325,Forbs and Graminoids,Spinulum_annotinum,Spinulum_annotinum,0.5,0.5
1325,Mosses and Lichens,Usnea,Usnea,0.5,0.5
1325,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,3,1.1
1325,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,18.75,2.93
1325,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,0.5,0.5
1325,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1326,Mosses and Lichens,Arctoparmelia,Arctoparmelia,0.5,0.5
1326,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,0.5,0.5
1326,Mosses and Lichens,Bryoria,Bryoria,0.5,0.5
1326,Mosses and Lichens,Cladina,Cladina,50.25,3.92
1326,Mosses and Lichens,Cladonia,Cladonia,14,2.64
1326,Mosses and Lichens,Dicranum,Dicranum,45.75,3.82
1326,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1326,Mosses and Lichens,Hylocomium,Hylocomium,0.25,0.25
1326,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1326,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1326,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
1326,Mosses and Lichens,Peltigera,Peltigera,2,0.69
1326,Mosses and Lichens,Phaeophyscia,Phaeophyscia,87.5,4.47
1326,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,37.5,3.62
1326,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,62.5,4.14
1326,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,7.85,2.06
1326,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,12.7,2.54
1326,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,37.5,3.62
1326,Mosses and Lichens,Pleurozium,Pleurozium,0.5,0.5
1326,Mosses and Lichens,Polytrichum,Polytrichum,2,0.69
1326,Mosses and Lichens,Ptilidium,Ptilidium,1,0.1
1326,Mosses and Lichens,Stereocaulon,Stereocaulon,5.5,1.7
1326,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,1,0.1
1326,Mosses and Lichens,Umbilicaria,Umbilicaria,0.5,0.5
1326,Mosses and Lichens,Usnea,Usnea,1,0.1
1326,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,1.5,0.41
1326,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,3,1.1
1326,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1327,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,20,3
1327,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,20,3
1327,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,10,2.3
1327,Mosses and Lichens,Bryoria,Bryoria,0.5,0.5
1327,Mosses and Lichens,Cladina,Cladina,4.75,1.56
1327,Mosses and Lichens,Cladonia,Cladonia,2.25,0.81
1327,Mosses and Lichens,Dicranum,Dicranum,3.5,1.25
1327,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1327,Mosses and Lichens,Hedwigia,Hedwigia,0.5,0.5
1327,Mosses and Lichens,Hylocomium,Hylocomium,1.75,0.56
1327,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1327,Mosses and Lichens,Melanelia,Melanelia,0.5,0.5
1327,Mosses and Lichens,Oncophorus,Oncophorus,0.5,0.5
1327,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1327,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
1327,Mosses and Lichens,Peltigera,Peltigera,1.5,0.41
1327,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,10,2.3
1327,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,20,3
1327,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,23.73,3.17
1327,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,10,2.3
1327,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,10,2.3
1327,Mosses and Lichens,Pleurozium,Pleurozium,32.75,3.49
1327,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
